#LOC-Keyword;ID(long);Code;Longitude;Latitude;
LOC;0;GBR01PLANT;-0.77099895;53.405533;
LOC;1;GER01PLANT;9.905773;53.315582;
LOC;2;TUR01PLANT;27.41597;38.6189;
LOC;3;TUR02TERM;28.838589;40.37413;
LOC;4;CRO01TERM;13.832971;44.89579;
LOC;5;BEL01TERM;2.909639;51.22538;
LOC;6;POL01TERM;18.552721;54.546494;
LOC;7;GBR02TERM;0.3352597;53.1428;
LOC;8;GER02TERM;8.377848;48.222603;
LOC;9;CZE01DEAL;18.24013;49.839558;
LOC;10;AUT01DEAL;13.766674;48.34535;
LOC;11;ITA01DEAL;10.99413;45.440403;
LOC;12;FRA01DEAL;4.955863;48.492405;
LOC;13;POL02DEAL;16.158897;51.201736;
LOC;14;CHE01DEAL;6.647736;46.549484;
LOC;15;SVK01DEAL;21.092163;49.10815;
LOC;16;ROU01DEAL;23.672081;45.17503;
LOC;17;GER03DEAL;7.1161695;51.275375;
LOC;18;GRC01DEAL;22.731499;40.625214;
LOC;19;SVN01DEAL;13.932038;45.502453;
LOC;20;TUR03DEAL;29.633957;36.486366;
LOC;21;GBR03DEAL;-2.7457166;50.80445;
#STE-Keyword;ID(long);Code;Alias;Type;LocationCode;VehicleCapacity;Operator;City;Country;
STE;1;GBR01PLANT;GBR01PLANT-PLANT;PLANT;GBR01PLANT;500;Autoplant;Gainsborough;United Kingdom;
STE;2;GER01PLANT;GER01PLANT-PLANT;PLANT;GER01PLANT;99999;Autoplant;Buchholz;Germany;
STE;3;TUR01PLANT;TUR01PLANT-PLANT;PLANT;TUR01PLANT;500;Autoplant;Manisa;Turkey;
STE;4;TUR02TERM;TUR02TERM-COMPOUND;HUB;TUR02TERM;500;Automove;Mundaya;Turkey;
STE;5;CRO01TERM;CRO01TERM-COMPOUND;HUB;CRO01TERM;500;Automove;Pula;Croatia;
STE;6;BEL01TERM;BEL01TERM-COMPOUND;HUB;BEL01TERM;500;Automove;Ostende;Belgium;
STE;7;POL01TERM;POL01TERM-COMPOUND;HUB;POL01TERM;500;Automove;Gdynia;Poland;
STE;8;GBR02TERM;GBR02TERM-COMPOUND;HUB;GBR02TERM;500;Automove;Skegness;United Kingdom;
STE;9;GER02TERM;GER02TERM-COMPOUND;HUB;GER02TERM;99999;Automove;Schramberg;Germany;
STE;10;CZE01DEAL;CZE01DEAL-DEALER_ZONE;DEALER_ZONE;CZE01DEAL;500;Autoshow;Ostrava;Czech Republic;
STE;11;AUT01DEAL;AUT01DEAL-DEALER_ZONE;DEALER_ZONE;AUT01DEAL;500;Autoshow;Peuerbach;Austria;
STE;12;ITA01DEAL;ITA01DEAL-DEALER_ZONE;DEALER_ZONE;ITA01DEAL;500;Autoshow;Verona;Italy;
STE;13;FRA01DEAL;FRA01DEAL-DEALER_ZONE;DEALER_ZONE;FRA01DEAL;500;Autoshow;Wassy;France;
STE;14;POL02DEAL;POL02DEAL-DEALER_ZONE;DEALER_ZONE;POL02DEAL;500;Autoshow;Legnica;Poland;
STE;15;CHE01DEAL;CHE01DEAL-DEALER_ZONE;DEALER_ZONE;CHE01DEAL;500;Autoshow;Lausanne;Switzerland;
STE;16;SVK01DEAL;SVK01DEAL-DEALER_ZONE;DEALER_ZONE;SVK01DEAL;500;Autoshow;Sabinov;Slovakia;
STE;17;ROU01DEAL;ROU01DEAL-DEALER_ZONE;DEALER_ZONE;ROU01DEAL;500;Autoshow;Novaci;Romania;
STE;18;GER03DEAL;GER03DEAL-DEALER_ZONE;DEALER_ZONE;GER03DEAL;500;Autoshow;Wuppertal;Germany;
STE;19;GRC01DEAL;GRC01DEAL-DEALER_ZONE;DEALER_ZONE;GRC01DEAL;500;Autoshow;Pigros;Greece;
STE;20;SVN01DEAL;SVN01DEAL-DEALER_ZONE;DEALER_ZONE;SVN01DEAL;500;Autoshow;Zazid;Slovenia;
STE;21;TUR03DEAL;TUR03DEAL-DEALER_ZONE;DEALER_ZONE;TUR03DEAL;500;Autoshow;Kabaseki;Turkey;
STE;22;GBR03DEAL;GBR03DEAL-DEALER_ZONE;DEALER_ZONE;GBR03DEAL;500;Autoshow;Beaminster;United Kingdom;
#MOD-Keyword;ID(long);Code;ModelAlias;Make;LengthMM;WidthMM;HeightMM;WeightKG;CapDemand:TRUCK;CapDemand:TRAIN;CapDemand:VESSEL;CapDemand:SHUNTING;CapDemand:SELF_PROPELLED;CapDemand:UNKNOWN;
MOD;2;Standard;STAN;Generic;4000;1786;1400;1500;1.0;1.0;1.0;1.0;1.0;1.0;
#SEG-Keyword;ID(long);Code;OriginCode;DestinationCode;TransportMode;DefaultLeadTimeHours;
PTH;447;GER01PLANT->GRC01DEAL-448;GER01PLANT;GRC01DEAL;
PTHSG;447;GER01PLANT->GRC01DEAL-448;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;447;GER01PLANT->GRC01DEAL-448;20;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;447;GER01PLANT->GRC01DEAL-448;30;TUR02TERMGRC01DEAL-TRUCK-01;TUR02TERM;GRC01DEAL;
PTH;448;GER01PLANT->ROU01DEAL-449;GER01PLANT;ROU01DEAL;
PTHSG;448;GER01PLANT->ROU01DEAL-449;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;448;GER01PLANT->ROU01DEAL-449;20;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;448;GER01PLANT->ROU01DEAL-449;30;TUR02TERMROU01DEAL-TRUCK-01;TUR02TERM;ROU01DEAL;
PTH;449;GER01PLANT->SVK01DEAL-450;GER01PLANT;SVK01DEAL;
PTHSG;449;GER01PLANT->SVK01DEAL-450;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;449;GER01PLANT->SVK01DEAL-450;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;449;GER01PLANT->SVK01DEAL-450;30;GER02TERMCRO01TERM-TRUCK-01;GER02TERM;CRO01TERM;
PTHSG;449;GER01PLANT->SVK01DEAL-450;40;CRO01TERMSVK01DEAL-TRUCK-01;CRO01TERM;SVK01DEAL;
PTH;450;GER01PLANT->SVN01DEAL-451;GER01PLANT;SVN01DEAL;
PTHSG;450;GER01PLANT->SVN01DEAL-451;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;450;GER01PLANT->SVN01DEAL-451;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;450;GER01PLANT->SVN01DEAL-451;30;GER02TERMCRO01TERM-TRUCK-01;GER02TERM;CRO01TERM;
PTHSG;450;GER01PLANT->SVN01DEAL-451;40;CRO01TERMSVN01DEAL-TRUCK-01;CRO01TERM;SVN01DEAL;
PTH;451;GER01PLANT->GRC01DEAL-452;GER01PLANT;GRC01DEAL;
PTHSG;451;GER01PLANT->GRC01DEAL-452;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;451;GER01PLANT->GRC01DEAL-452;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;451;GER01PLANT->GRC01DEAL-452;30;GER02TERMCRO01TERM-TRUCK-01;GER02TERM;CRO01TERM;
PTHSG;451;GER01PLANT->GRC01DEAL-452;40;CRO01TERMGRC01DEAL-TRUCK-01;CRO01TERM;GRC01DEAL;
PTH;452;GER01PLANT->ITA01DEAL-453;GER01PLANT;ITA01DEAL;
PTHSG;452;GER01PLANT->ITA01DEAL-453;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;452;GER01PLANT->ITA01DEAL-453;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;452;GER01PLANT->ITA01DEAL-453;30;GER02TERMCRO01TERM-TRUCK-01;GER02TERM;CRO01TERM;
PTHSG;452;GER01PLANT->ITA01DEAL-453;40;CRO01TERMITA01DEAL-TRUCK-01;CRO01TERM;ITA01DEAL;
PTH;453;GER01PLANT->AUT01DEAL-454;GER01PLANT;AUT01DEAL;
PTHSG;453;GER01PLANT->AUT01DEAL-454;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;453;GER01PLANT->AUT01DEAL-454;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;453;GER01PLANT->AUT01DEAL-454;30;GER02TERMCRO01TERM-TRUCK-01;GER02TERM;CRO01TERM;
PTHSG;453;GER01PLANT->AUT01DEAL-454;40;CRO01TERMAUT01DEAL-TRUCK-01;CRO01TERM;AUT01DEAL;
PTH;454;GER01PLANT->SVK01DEAL-455;GER01PLANT;SVK01DEAL;
PTHSG;454;GER01PLANT->SVK01DEAL-455;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;454;GER01PLANT->SVK01DEAL-455;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;454;GER01PLANT->SVK01DEAL-455;30;GER02TERMCRO01TERM-TRAIN-01;GER02TERM;CRO01TERM;
PTHSG;454;GER01PLANT->SVK01DEAL-455;40;CRO01TERMSVK01DEAL-TRUCK-01;CRO01TERM;SVK01DEAL;
PTH;455;GER01PLANT->SVN01DEAL-456;GER01PLANT;SVN01DEAL;
PTHSG;455;GER01PLANT->SVN01DEAL-456;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;455;GER01PLANT->SVN01DEAL-456;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;455;GER01PLANT->SVN01DEAL-456;30;GER02TERMCRO01TERM-TRAIN-01;GER02TERM;CRO01TERM;
PTHSG;455;GER01PLANT->SVN01DEAL-456;40;CRO01TERMSVN01DEAL-TRUCK-01;CRO01TERM;SVN01DEAL;
PTH;456;GER01PLANT->GRC01DEAL-457;GER01PLANT;GRC01DEAL;
PTHSG;456;GER01PLANT->GRC01DEAL-457;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;456;GER01PLANT->GRC01DEAL-457;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;456;GER01PLANT->GRC01DEAL-457;30;GER02TERMCRO01TERM-TRAIN-01;GER02TERM;CRO01TERM;
PTHSG;456;GER01PLANT->GRC01DEAL-457;40;CRO01TERMGRC01DEAL-TRUCK-01;CRO01TERM;GRC01DEAL;
PTH;457;GER01PLANT->ITA01DEAL-458;GER01PLANT;ITA01DEAL;
PTHSG;457;GER01PLANT->ITA01DEAL-458;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;457;GER01PLANT->ITA01DEAL-458;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;457;GER01PLANT->ITA01DEAL-458;30;GER02TERMCRO01TERM-TRAIN-01;GER02TERM;CRO01TERM;
PTHSG;457;GER01PLANT->ITA01DEAL-458;40;CRO01TERMITA01DEAL-TRUCK-01;CRO01TERM;ITA01DEAL;
PTH;458;GER01PLANT->AUT01DEAL-459;GER01PLANT;AUT01DEAL;
PTHSG;458;GER01PLANT->AUT01DEAL-459;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;458;GER01PLANT->AUT01DEAL-459;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;458;GER01PLANT->AUT01DEAL-459;30;GER02TERMCRO01TERM-TRAIN-01;GER02TERM;CRO01TERM;
PTHSG;458;GER01PLANT->AUT01DEAL-459;40;CRO01TERMAUT01DEAL-TRUCK-01;CRO01TERM;AUT01DEAL;
PTH;459;GER01PLANT->CZE01DEAL-460;GER01PLANT;CZE01DEAL;
PTHSG;459;GER01PLANT->CZE01DEAL-460;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;459;GER01PLANT->CZE01DEAL-460;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;459;GER01PLANT->CZE01DEAL-460;30;GER02TERMCZE01DEAL-TRUCK-01;GER02TERM;CZE01DEAL;
PTH;460;GER01PLANT->AUT01DEAL-461;GER01PLANT;AUT01DEAL;
PTHSG;460;GER01PLANT->AUT01DEAL-461;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;460;GER01PLANT->AUT01DEAL-461;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;460;GER01PLANT->AUT01DEAL-461;30;GER02TERMAUT01DEAL-TRUCK-01;GER02TERM;AUT01DEAL;
PTH;461;GER01PLANT->AUT01DEAL-462;GER01PLANT;AUT01DEAL;
PTHSG;461;GER01PLANT->AUT01DEAL-462;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;461;GER01PLANT->AUT01DEAL-462;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;461;GER01PLANT->AUT01DEAL-462;30;GER02TERMAUT01DEAL-TRUCK-01;GER02TERM;AUT01DEAL;
PTH;462;GER01PLANT->ITA01DEAL-463;GER01PLANT;ITA01DEAL;
PTHSG;462;GER01PLANT->ITA01DEAL-463;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;462;GER01PLANT->ITA01DEAL-463;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;462;GER01PLANT->ITA01DEAL-463;30;GER02TERMITA01DEAL-TRUCK-01;GER02TERM;ITA01DEAL;
PTH;463;GER01PLANT->CHE01DEAL-464;GER01PLANT;CHE01DEAL;
PTHSG;463;GER01PLANT->CHE01DEAL-464;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;463;GER01PLANT->CHE01DEAL-464;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;463;GER01PLANT->CHE01DEAL-464;30;GER02TERMCHE01DEAL-TRUCK-01;GER02TERM;CHE01DEAL;
PTH;464;GER01PLANT->FRA01DEAL-465;GER01PLANT;FRA01DEAL;
PTHSG;464;GER01PLANT->FRA01DEAL-465;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;464;GER01PLANT->FRA01DEAL-465;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;464;GER01PLANT->FRA01DEAL-465;30;GER02TERMFRA01DEAL-TRUCK-01;GER02TERM;FRA01DEAL;
PTH;465;GER01PLANT->FRA01DEAL-466;GER01PLANT;FRA01DEAL;
PTHSG;465;GER01PLANT->FRA01DEAL-466;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;465;GER01PLANT->FRA01DEAL-466;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;465;GER01PLANT->FRA01DEAL-466;30;GER02TERMFRA01DEAL-TRUCK-02;GER02TERM;FRA01DEAL;
PTH;466;GER01PLANT->GER03DEAL-467;GER01PLANT;GER03DEAL;
PTHSG;466;GER01PLANT->GER03DEAL-467;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;466;GER01PLANT->GER03DEAL-467;20;BEL01TERMGER02TERM-TRUCK-01;BEL01TERM;GER02TERM;
PTHSG;466;GER01PLANT->GER03DEAL-467;30;GER02TERMGER03DEAL-TRUCK-01;GER02TERM;GER03DEAL;
PTH;467;GER01PLANT->SVK01DEAL-468;GER01PLANT;SVK01DEAL;
PTHSG;467;GER01PLANT->SVK01DEAL-468;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;467;GER01PLANT->SVK01DEAL-468;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;467;GER01PLANT->SVK01DEAL-468;30;GER02TERMCRO01TERM-TRUCK-01;GER02TERM;CRO01TERM;
PTHSG;467;GER01PLANT->SVK01DEAL-468;40;CRO01TERMSVK01DEAL-TRUCK-01;CRO01TERM;SVK01DEAL;
PTH;468;GER01PLANT->SVN01DEAL-469;GER01PLANT;SVN01DEAL;
PTHSG;468;GER01PLANT->SVN01DEAL-469;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;468;GER01PLANT->SVN01DEAL-469;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;468;GER01PLANT->SVN01DEAL-469;30;GER02TERMCRO01TERM-TRUCK-01;GER02TERM;CRO01TERM;
PTHSG;468;GER01PLANT->SVN01DEAL-469;40;CRO01TERMSVN01DEAL-TRUCK-01;CRO01TERM;SVN01DEAL;
PTH;469;GER01PLANT->GRC01DEAL-470;GER01PLANT;GRC01DEAL;
PTHSG;469;GER01PLANT->GRC01DEAL-470;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;469;GER01PLANT->GRC01DEAL-470;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;469;GER01PLANT->GRC01DEAL-470;30;GER02TERMCRO01TERM-TRUCK-01;GER02TERM;CRO01TERM;
PTHSG;469;GER01PLANT->GRC01DEAL-470;40;CRO01TERMGRC01DEAL-TRUCK-01;CRO01TERM;GRC01DEAL;
PTH;470;GER01PLANT->ITA01DEAL-471;GER01PLANT;ITA01DEAL;
PTHSG;470;GER01PLANT->ITA01DEAL-471;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;470;GER01PLANT->ITA01DEAL-471;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;470;GER01PLANT->ITA01DEAL-471;30;GER02TERMCRO01TERM-TRUCK-01;GER02TERM;CRO01TERM;
PTHSG;470;GER01PLANT->ITA01DEAL-471;40;CRO01TERMITA01DEAL-TRUCK-01;CRO01TERM;ITA01DEAL;
PTH;471;GER01PLANT->AUT01DEAL-472;GER01PLANT;AUT01DEAL;
PTHSG;471;GER01PLANT->AUT01DEAL-472;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;471;GER01PLANT->AUT01DEAL-472;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;471;GER01PLANT->AUT01DEAL-472;30;GER02TERMCRO01TERM-TRUCK-01;GER02TERM;CRO01TERM;
PTHSG;471;GER01PLANT->AUT01DEAL-472;40;CRO01TERMAUT01DEAL-TRUCK-01;CRO01TERM;AUT01DEAL;
PTH;472;GER01PLANT->SVK01DEAL-473;GER01PLANT;SVK01DEAL;
PTHSG;472;GER01PLANT->SVK01DEAL-473;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;472;GER01PLANT->SVK01DEAL-473;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;472;GER01PLANT->SVK01DEAL-473;30;GER02TERMCRO01TERM-TRAIN-01;GER02TERM;CRO01TERM;
PTHSG;472;GER01PLANT->SVK01DEAL-473;40;CRO01TERMSVK01DEAL-TRUCK-01;CRO01TERM;SVK01DEAL;
PTH;473;GER01PLANT->SVN01DEAL-474;GER01PLANT;SVN01DEAL;
PTHSG;473;GER01PLANT->SVN01DEAL-474;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;473;GER01PLANT->SVN01DEAL-474;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;473;GER01PLANT->SVN01DEAL-474;30;GER02TERMCRO01TERM-TRAIN-01;GER02TERM;CRO01TERM;
PTHSG;473;GER01PLANT->SVN01DEAL-474;40;CRO01TERMSVN01DEAL-TRUCK-01;CRO01TERM;SVN01DEAL;
PTH;474;GER01PLANT->GRC01DEAL-475;GER01PLANT;GRC01DEAL;
PTHSG;474;GER01PLANT->GRC01DEAL-475;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;474;GER01PLANT->GRC01DEAL-475;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;474;GER01PLANT->GRC01DEAL-475;30;GER02TERMCRO01TERM-TRAIN-01;GER02TERM;CRO01TERM;
PTHSG;474;GER01PLANT->GRC01DEAL-475;40;CRO01TERMGRC01DEAL-TRUCK-01;CRO01TERM;GRC01DEAL;
PTH;475;GER01PLANT->ITA01DEAL-476;GER01PLANT;ITA01DEAL;
PTHSG;475;GER01PLANT->ITA01DEAL-476;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;475;GER01PLANT->ITA01DEAL-476;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;475;GER01PLANT->ITA01DEAL-476;30;GER02TERMCRO01TERM-TRAIN-01;GER02TERM;CRO01TERM;
PTHSG;475;GER01PLANT->ITA01DEAL-476;40;CRO01TERMITA01DEAL-TRUCK-01;CRO01TERM;ITA01DEAL;
PTH;476;GER01PLANT->AUT01DEAL-477;GER01PLANT;AUT01DEAL;
PTHSG;476;GER01PLANT->AUT01DEAL-477;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;476;GER01PLANT->AUT01DEAL-477;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;476;GER01PLANT->AUT01DEAL-477;30;GER02TERMCRO01TERM-TRAIN-01;GER02TERM;CRO01TERM;
PTHSG;476;GER01PLANT->AUT01DEAL-477;40;CRO01TERMAUT01DEAL-TRUCK-01;CRO01TERM;AUT01DEAL;
PTH;477;GER01PLANT->CZE01DEAL-478;GER01PLANT;CZE01DEAL;
PTHSG;477;GER01PLANT->CZE01DEAL-478;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;477;GER01PLANT->CZE01DEAL-478;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;477;GER01PLANT->CZE01DEAL-478;30;GER02TERMCZE01DEAL-TRUCK-01;GER02TERM;CZE01DEAL;
PTH;478;GER01PLANT->AUT01DEAL-479;GER01PLANT;AUT01DEAL;
PTHSG;478;GER01PLANT->AUT01DEAL-479;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;478;GER01PLANT->AUT01DEAL-479;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;478;GER01PLANT->AUT01DEAL-479;30;GER02TERMAUT01DEAL-TRUCK-01;GER02TERM;AUT01DEAL;
PTH;479;GER01PLANT->AUT01DEAL-480;GER01PLANT;AUT01DEAL;
PTHSG;479;GER01PLANT->AUT01DEAL-480;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;479;GER01PLANT->AUT01DEAL-480;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;479;GER01PLANT->AUT01DEAL-480;30;GER02TERMAUT01DEAL-TRUCK-01;GER02TERM;AUT01DEAL;
PTH;480;GER01PLANT->ITA01DEAL-481;GER01PLANT;ITA01DEAL;
PTHSG;480;GER01PLANT->ITA01DEAL-481;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;480;GER01PLANT->ITA01DEAL-481;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;480;GER01PLANT->ITA01DEAL-481;30;GER02TERMITA01DEAL-TRUCK-01;GER02TERM;ITA01DEAL;
PTH;481;GER01PLANT->CHE01DEAL-482;GER01PLANT;CHE01DEAL;
PTHSG;481;GER01PLANT->CHE01DEAL-482;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;481;GER01PLANT->CHE01DEAL-482;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;481;GER01PLANT->CHE01DEAL-482;30;GER02TERMCHE01DEAL-TRUCK-01;GER02TERM;CHE01DEAL;
PTH;482;GER01PLANT->FRA01DEAL-483;GER01PLANT;FRA01DEAL;
PTHSG;482;GER01PLANT->FRA01DEAL-483;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;482;GER01PLANT->FRA01DEAL-483;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;482;GER01PLANT->FRA01DEAL-483;30;GER02TERMFRA01DEAL-TRUCK-01;GER02TERM;FRA01DEAL;
PTH;483;GER01PLANT->FRA01DEAL-484;GER01PLANT;FRA01DEAL;
PTHSG;483;GER01PLANT->FRA01DEAL-484;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;483;GER01PLANT->FRA01DEAL-484;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;483;GER01PLANT->FRA01DEAL-484;30;GER02TERMFRA01DEAL-TRUCK-02;GER02TERM;FRA01DEAL;
PTH;484;GER01PLANT->GER03DEAL-485;GER01PLANT;GER03DEAL;
PTHSG;484;GER01PLANT->GER03DEAL-485;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;484;GER01PLANT->GER03DEAL-485;20;BEL01TERMGER02TERM-TRAIN-01;BEL01TERM;GER02TERM;
PTHSG;484;GER01PLANT->GER03DEAL-485;30;GER02TERMGER03DEAL-TRUCK-01;GER02TERM;GER03DEAL;
PTH;485;GER01PLANT->GER03DEAL-486;GER01PLANT;GER03DEAL;
PTHSG;485;GER01PLANT->GER03DEAL-486;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;485;GER01PLANT->GER03DEAL-486;20;BEL01TERMGER03DEAL-TRUCK-01;BEL01TERM;GER03DEAL;
PTH;486;GER01PLANT->FRA01DEAL-487;GER01PLANT;FRA01DEAL;
PTHSG;486;GER01PLANT->FRA01DEAL-487;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;486;GER01PLANT->FRA01DEAL-487;20;BEL01TERMFRA01DEAL-TRUCK-01;BEL01TERM;FRA01DEAL;
PTH;487;GER01PLANT->FRA01DEAL-488;GER01PLANT;FRA01DEAL;
PTHSG;487;GER01PLANT->FRA01DEAL-488;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;487;GER01PLANT->FRA01DEAL-488;20;BEL01TERMFRA01DEAL-TRUCK-02;BEL01TERM;FRA01DEAL;
PTH;488;GER01PLANT->CHE01DEAL-489;GER01PLANT;CHE01DEAL;
PTHSG;488;GER01PLANT->CHE01DEAL-489;10;GER01PLANTBEL01TERM-TRUCK-02;GER01PLANT;BEL01TERM;
PTHSG;488;GER01PLANT->CHE01DEAL-489;20;BEL01TERMCHE01DEAL-TRUCK-01;BEL01TERM;CHE01DEAL;
PTH;489;GER01PLANT->TUR03DEAL-490;GER01PLANT;TUR03DEAL;
PTHSG;489;GER01PLANT->TUR03DEAL-490;10;GER01PLANTBEL01TERM-TRAIN-01;GER01PLANT;BEL01TERM;
